,Region,Country,City,Month,AvgTemperature_C
2134,North America,US,Corpus Christi,11,18.789629629629633
2135,North America,US,Corpus Christi,12,15.003178016726403
2136,North America,US,Dallas Ft Worth,1,8.231993382961127
2137,North America,US,Dallas Ft Worth,2,10.506020799124245
2138,North America,US,Dallas Ft Worth,3,14.661739729804246
2139,North America,US,Dallas Ft Worth,4,18.97736182336182
2140,North America,US,Dallas Ft Worth,5,23.639507168458778
2141,North America,US,Dallas Ft Worth,6,27.894287037037035
2142,North America,US,Dallas Ft Worth,7,30.05039426523297
2143,North America,US,Dallas Ft Worth,8,30.150639187574672
2144,North America,US,Dallas Ft Worth,9,26.2830987654321
2145,North America,US,Dallas Ft Worth,10,20.18286738351254
2146,North America,US,Dallas Ft Worth,11,13.960888888888885
2147,North America,US,Dallas Ft Worth,12,9.042452210274792
2148,North America,US,Dayton,1,-1.942991452991453
2149,North America,US,Dayton,2,-0.14214138352069391
2150,North America,US,Dayton,3,4.937551695616212
2151,North America,US,Dayton,4,11.368746438746436
2152,North America,US,Dayton,5,17.13522746071133
2153,North America,US,Dayton,6,21.7966512345679
2154,North America,US,Dayton,7,23.521612903225805
2155,North America,US,Dayton,8,22.84393966547193
2156,North America,US,Dayton,9,19.165929012345682
2157,North America,US,Dayton,10,12.648028673835125
2158,North America,US,Dayton,11,5.9099259259259265
2159,North America,US,Dayton,12,0.5805436081242534
2160,North America,US,Daytona Beach,1,14.414329450418162
2161,North America,US,Daytona Beach,2,15.4205779054917
2162,North America,US,Daytona Beach,3,18.103046594982082
2163,North America,US,Daytona Beach,4,20.802838403880067
2164,North America,US,Daytona Beach,5,24.16552419354839
2165,North America,US,Daytona Beach,6,26.199431216931217
2166,North America,US,Daytona Beach,7,26.936939964157705
2167,North America,US,Daytona Beach,8,27.01508363201912
2168,North America,US,Daytona Beach,9,26.202114197530864
2169,North America,US,Daytona Beach,10,23.45352449223417
2170,North America,US,Daytona Beach,11,18.908271604938275
2171,North America,US,Daytona Beach,12,15.967904079194398
2172,North America,US,Denver,1,-0.32348864994026283
2173,North America,US,Denver,2,0.16589694469004818
2174,North America,US,Denver,3,5.006685966363386
2175,North America,US,Denver,4,8.545048433048432
2176,North America,US,Denver,5,13.569556106975464
2177,North America,US,Denver,6,19.857040123456787
2178,North America,US,Denver,7,23.56021505376344
2179,North America,US,Denver,8,22.179910394265235
2180,North America,US,Denver,9,17.802459876543207
2181,North America,US,Denver,10,10.33541218637993
2182,North America,US,Denver,11,4.234444444444445
2183,North America,US,Denver,12,-0.7567234169653525
2184,North America,US,Des Moines,1,-4.977088502894954
2185,North America,US,Des Moines,2,-2.5350713654161927
2186,North America,US,Des Moines,3,4.030948442238764
2187,North America,US,Des Moines,4,11.002535612535613
2188,North America,US,Des Moines,5,16.930488006617036
2189,North America,US,Des Moines,6,22.482324074074075
2190,North America,US,Des Moines,7,24.869605734767024
2191,North America,US,Des Moines,8,23.54400836320191
2192,North America,US,Des Moines,9,19.322824074074074
2193,North America,US,Des Moines,10,12.013476702508962
2194,North America,US,Des Moines,11,4.4171111111111125
2195,North America,US,Des Moines,12,-2.272045997610514
2196,North America,US,Detroit,1,-3.211541218637992
2197,North America,US,Detroit,2,-1.9990261462675258
2198,North America,US,Detroit,3,2.8270113041080784
2199,North America,US,Detroit,4,9.252646723646723
2200,North America,US,Detroit,5,15.704460987041632
2201,North America,US,Detroit,6,21.145567901234568
2202,North America,US,Detroit,7,23.37935483870968
2203,North America,US,Detroit,8,22.481012544802866
2204,North America,US,Detroit,9,18.489391975308642
2205,North America,US,Detroit,10,11.776057347670248
2206,North America,US,Detroit,11,5.097851851851851
2207,North America,US,Detroit,12,-0.400041816009558
2208,North America,US,Duluth,1,-11.180261924455472
2209,North America,US,Duluth,2,-8.999958317544523
2210,North America,US,Duluth,3,-2.856732837055419
2211,North America,US,Duluth,4,3.831754985754986
2212,North America,US,Duluth,5,10.622524584137485
2213,North America,US,Duluth,6,15.975265432098764
2214,North America,US,Duluth,7,19.457347670250893
2215,North America,US,Duluth,8,18.43766129032258
2216,North America,US,Duluth,9,14.007243827160496
2217,North America,US,Duluth,10,6.782234169653525
2218,North America,US,Duluth,11,-1.0728148148148149
2219,North America,US,Duluth,12,-8.181332138590202
2220,North America,US,El Paso,1,8.055580369451338
2221,North America,US,El Paso,2,11.026156793398172
2222,North America,US,El Paso,3,15.272296663909568
2223,North America,US,El Paso,4,19.688623931623933
2224,North America,US,El Paso,5,24.74587193272677
2225,North America,US,El Paso,6,29.162308641975304
2226,North America,US,El Paso,7,28.75175627240143
2227,North America,US,El Paso,8,27.83914277180406
2228,North America,US,El Paso,9,24.96415432098765
2229,North America,US,El Paso,10,19.39505376344086
2230,North America,US,El Paso,11,12.643037037037036
2231,North America,US,El Paso,12,7.738557347670251
2232,North America,US,Elkins,1,-1.0018196856906534
2233,North America,US,Elkins,2,0.531135531135531
2234,North America,US,Elkins,3,4.810634132892198
2235,North America,US,Elkins,4,10.684735042735044
2236,North America,US,Elkins,5,15.244207563643046
2237,North America,US,Elkins,6,19.360083333333332
2238,North America,US,Elkins,7,21.00444444444444
2239,North America,US,Elkins,8,20.443280089346008
2240,North America,US,Elkins,9,16.920496913580244
2241,North America,US,Elkins,10,10.794121863799282
2242,North America,US,Elkins,11,4.822666666666667
2243,North America,US,Elkins,12,1.0906391875746717
2244,North America,US,Erie,1,-2.117482768127929
2245,North America,US,Erie,2,-1.745789650962065
2246,North America,US,Erie,3,2.1946787979046043
2247,North America,US,Erie,4,8.123182336182335
2248,North America,US,Erie,5,14.655064791838985
2249,North America,US,Erie,6,20.00089506172839
2250,North America,US,Erie,7,22.44344086021506
2251,North America,US,Erie,8,21.850746714456392
2252,North America,US,Erie,9,18.390456790123455
2253,North America,US,Erie,10,12.3106660692951
2254,North America,US,Erie,11,6.131317901234569
2255,North America,US,Erie,12,0.9766399148096202
2256,North America,US,Eugene,1,5.161728701406122
2257,North America,US,Eugene,2,5.92875373668477
2258,North America,US,Eugene,3,7.861469534050181
2259,North America,US,Eugene,4,9.92916809116809
2260,North America,US,Eugene,5,13.021072511717671
2261,North America,US,Eugene,6,15.975262345679011
2262,North America,US,Eugene,7,19.822508960573472
2263,North America,US,Eugene,8,19.671003584229393
2264,North America,US,Eugene,9,16.717669753086422
2265,North America,US,Eugene,10,11.485663082437275
2266,North America,US,Eugene,11,7.480444444444445
2267,North America,US,Eugene,12,4.651908602150537
2268,North America,US,Evansville,1,1.0285856079404467
2269,North America,US,Evansville,2,3.120215990905646
2270,North America,US,Evansville,3,8.109057071960297
2271,North America,US,Evansville,4,14.055048433048434
2272,North America,US,Evansville,5,19.39554728425696
2273,North America,US,Evansville,6,24.00438888888889
2274,North America,US,Evansville,7,25.500430107526878
2275,North America,US,Evansville,8,24.91705794504181
2276,North America,US,Evansville,9,21.086361111111113
2277,North America,US,Evansville,10,14.668243727598565
2278,North America,US,Evansville,11,7.8797037037037025
2279,North America,US,Evansville,12,3.0457885304659498
2280,North America,US,Fairbanks,1,-22.616062861869306
2281,North America,US,Fairbanks,2,-17.303576691507725
2282,North America,US,Fairbanks,3,-11.863316790736146
2283,North America,US,Fairbanks,4,1.0921424501424501
2284,North America,US,Fairbanks,5,10.75373862696443
2285,North America,US,Fairbanks,6,16.412472222222224
2286,North America,US,Fairbanks,7,17.169892473118278
2287,North America,US,Fairbanks,8,13.78349163679809
2288,North America,US,Fairbanks,9,7.887212962962964
2289,North America,US,Fairbanks,10,-2.850465949820788
2290,North America,US,Fairbanks,11,-15.204296296296297
2291,North America,US,Fairbanks,12,-20.110919952210267
2292,North America,US,Fargo,1,-12.050011028398128
2293,North America,US,Fargo,2,-9.831439518336067
2294,North America,US,Fargo,3,-2.5825806451612903
2295,North America,US,Fargo,4,6.268974358974359
2296,North America,US,Fargo,5,13.707264957264956
2297,North America,US,Fargo,6,19.608398148148147
2298,North America,US,Fargo,7,22.186550179211466
2299,North America,US,Fargo,8,20.752389486260455
2300,North America,US,Fargo,9,15.95463888888889
2301,North America,US,Fargo,10,7.835770609318997
2302,North America,US,Fargo,11,-0.9897777777777776
2303,North America,US,Fargo,12,-8.736705495818399
2304,North America,US,Flagstaff,1,-0.6207287933094384
2305,North America,US,Flagstaff,2,0.32662835249042144
2306,North America,US,Flagstaff,3,3.3511150935882115
2307,North America,US,Flagstaff,4,6.099814814814816
2308,North America,US,Flagstaff,5,12.216168857029071
2309,North America,US,Flagstaff,6,16.725473251028802
2310,North America,US,Flagstaff,7,19.525806451612905
2311,North America,US,Flagstaff,8,17.82347670250896
2312,North America,US,Flagstaff,9,14.43037037037037
2313,North America,US,Flagstaff,10,8.464376742333732
2314,North America,US,Flagstaff,11,2.854526748971194
2315,North America,US,Flagstaff,12,-1.257442254082039
2316,North America,US,Flint,1,-4.167223600771988
2317,North America,US,Flint,2,-3.078406803924045
2318,North America,US,Flint,3,1.7456217259443063
2319,North America,US,Flint,4,8.275339031339033
2320,North America,US,Flint,5,14.824141163496003
2321,North America,US,Flint,6,20.200635802469137
2322,North America,US,Flint,7,22.295985663082433
2323,North America,US,Flint,8,21.26140083632019
2324,North America,US,Flint,9,17.24667283950617
2325,North America,US,Flint,10,10.727670250896054
2326,North America,US,Flint,11,4.209555555555555
2327,North America,US,Flint,12,-1.2477001194743127
2328,North America,US,Fort Smith,1,4.538034188034188
2329,North America,US,Fort Smith,2,7.074481074481074
2330,North America,US,Fort Smith,3,11.819966914805626
2331,North America,US,Fort Smith,4,16.76453846153846
2332,North America,US,Fort Smith,5,21.34055302821432
2333,North America,US,Fort Smith,6,25.823923778851306
2334,North America,US,Fort Smith,7,28.093620071684587
2335,North America,US,Fort Smith,8,27.762744922341696
2336,North America,US,Fort Smith,9,23.642987654320986
2337,North America,US,Fort Smith,10,17.199211469534045
2338,North America,US,Fort Smith,11,10.829851851851853
2339,North America,US,Fort Smith,12,5.704220430107528
2340,North America,US,Fort Wayne,1,-3.3540143369175626
2341,North America,US,Fort Wayne,2,-1.6565580396614878
2342,North America,US,Fort Wayne,3,3.641643231320651
2343,North America,US,Fort Wayne,4,10.035264957264957
2344,North America,US,Fort Wayne,5,16.27825314768863
2345,North America,US,Fort Wayne,6,21.406989935587763
2346,North America,US,Fort Wayne,7,23.11870967741936
2347,North America,US,Fort Wayne,8,21.88714456391876
2348,North America,US,Fort Wayne,9,18.142527777777772
2349,North America,US,Fort Wayne,10,11.747240143369178
2350,North America,US,Fort Wayne,11,4.929407407407408
2351,North America,US,Fort Wayne,12,-0.7117264038231781
2352,North America,US,Fresno,1,8.86633305762338
2353,North America,US,Fresno,2,11.107532314428866
2354,North America,US,Fresno,3,14.060515577612353
2355,North America,US,Fresno,4,16.86566381766382
2356,North America,US,Fresno,5,21.339569892473122
2357,North America,US,Fresno,6,25.736814814814817
2358,North America,US,Fresno,7,28.959569892473116
2359,North America,US,Fresno,8,28.015937873357224
2360,North America,US,Fresno,9,25.053638888888884
2361,North America,US,Fresno,10,18.95956989247312
2362,North America,US,Fresno,11,12.776444444444445
2363,North America,US,Fresno,12,8.550675029868577
2364,North America,US,Goodland,1,-1.3110697546181413
2365,North America,US,Goodland,2,0.019725485242726645
2366,North America,US,Goodland,3,4.891841742486904
2367,North America,US,Goodland,4,9.51513675213675
2368,North America,US,Goodland,5,14.993520816101464
2369,North America,US,Goodland,6,21.29836111111111
2370,North America,US,Goodland,7,24.57763440860215
2371,North America,US,Goodland,8,22.949354838709674
2372,North America,US,Goodland,9,18.34665740740741
2373,North America,US,Goodland,10,10.81820788530466
2374,North America,US,Goodland,11,4.028888888888889
2375,North America,US,Goodland,12,-1.1264247311827957
2376,North America,US,Grand Junction,1,-2.4423380204025356
2377,North America,US,Grand Junction,2,1.580996589617279
2378,North America,US,Grand Junction,3,7.083598014888338
2379,North America,US,Grand Junction,4,11.212584045584046
2380,North America,US,Grand Junction,5,16.86014290965904
2381,North America,US,Grand Junction,6,23.266848765432098
2382,North America,US,Grand Junction,7,26.541146953405015
2383,North America,US,Grand Junction,8,24.590755675029868
2384,North America,US,Grand Junction,9,19.53606790123457
2385,North America,US,Grand Junction,10,11.59756272401434
2386,North America,US,Grand Junction,11,4.235407407407407
2387,North America,US,Grand Junction,12,-2.060522700119474
2388,North America,US,Grand Rapids,1,-3.8535401157981806
2389,North America,US,Grand Rapids,2,-2.811634457496527
2390,North America,US,Grand Rapids,3,1.9108960573476703
2391,North America,US,Grand Rapids,4,8.410495726495727
2392,North America,US,Grand Rapids,5,14.955015853322307
2393,North America,US,Grand Rapids,6,20.36024074074074
2394,North America,US,Grand Rapids,7,22.59182795698925
2395,North America,US,Grand Rapids,8,21.5131421744325
2396,North America,US,Grand Rapids,9,17.448898148148146
2397,North America,US,Grand Rapids,10,10.770967741935486
2398,North America,US,Grand Rapids,11,4.250962962962963
2399,North America,US,Grand Rapids,12,-1.0529032258064517
2400,North America,US,Great Falls,1,-3.2854728425696167
2401,North America,US,Great Falls,2,-2.911565828807208
2402,North America,US,Great Falls,3,1.0027157430383236
2403,North America,US,Great Falls,4,5.827974358974359
2404,North America,US,Great Falls,5,10.998496921238859
2405,North America,US,Great Falls,6,15.558519189479338
2406,North America,US,Great Falls,7,21.017861409796893
2407,North America,US,Great Falls,8,19.799139784946234
2408,North America,US,Great Falls,9,14.23045987654321
2409,North America,US,Great Falls,10,7.439569892473119
2410,North America,US,Great Falls,11,1.5522962962962963
2411,North America,US,Great Falls,12,-3.1837156511350058
2412,North America,US,Green Bay,1,-7.0139977943203755
2413,North America,US,Green Bay,2,-5.51488021556987
2414,North America,US,Green Bay,3,0.029048800661704097
2415,North America,US,Green Bay,4,6.693464387464388
2416,North America,US,Green Bay,5,13.489309346567408
2417,North America,US,Green Bay,6,19.162403381642513
2418,North America,US,Green Bay,7,21.537491039426527
2419,North America,US,Green Bay,8,20.281926523297486
2420,North America,US,Green Bay,9,16.207790123456792
2421,North America,US,Green Bay,10,9.480286738351253
2422,North America,US,Green Bay,11,2.43362962962963
2423,North America,US,Green Bay,12,-4.015480884109916
2424,North America,US,Greensboro,1,4.212732285635512
2425,North America,US,Greensboro,2,6.05171361205844
2426,North America,US,Greensboro,3,10.131221395092364
2427,North America,US,Greensboro,4,15.2731396011396
2428,North America,US,Greensboro,5,19.626890910761876
2429,North America,US,Greensboro,6,23.798626543209874
2430,North America,US,Greensboro,7,25.448243727598562
2431,North America,US,Greensboro,8,24.80180406212664
2432,North America,US,Greensboro,9,21.417564814814817
2433,North America,US,Greensboro,10,15.603440860215054
2434,North America,US,Greensboro,11,9.721777777777778
2435,North America,US,Greensboro,12,5.877759856630823
2436,North America,US,Harrisburg,1,-0.41387395459976106
2437,North America,US,Harrisburg,2,0.6619971264367817
2438,North America,US,Harrisburg,3,5.537186379928316
2439,North America,US,Harrisburg,4,11.663016975308642
2440,North America,US,Harrisburg,5,16.933945639187574
2441,North America,US,Harrisburg,6,22.213078703703705
2442,North America,US,Harrisburg,7,24.39975358422939
2443,North America,US,Harrisburg,8,23.766726403823174
2444,North America,US,Harrisburg,9,19.58114197530864
2445,North America,US,Harrisburg,10,12.783632019115888
2446,North America,US,Harrisburg,11,7.182839506172839
2447,North America,US,Harrisburg,12,1.7135176651305684
2448,North America,US,Hartford Springfield,1,-2.370507306313758
2449,North America,US,Hartford Springfield,2,-0.9698644267609783
2450,North America,US,Hartford Springfield,3,3.3029721532947334
2451,North America,US,Hartford Springfield,4,9.655216524216524
2452,North America,US,Hartford Springfield,5,15.42804774377355
2453,North America,US,Hartford Springfield,6,20.366833333333336
2454,North America,US,Hartford Springfield,7,23.40580645161291
2455,North America,US,Hartford Springfield,8,22.36258064516129
2456,North America,US,Hartford Springfield,9,18.373932098765433
2457,North America,US,Hartford Springfield,10,11.775340501792115
2458,North America,US,Hartford Springfield,11,5.737703703703703
2459,North America,US,Hartford Springfield,12,0.5863799283154121
2460,North America,US,Helena,1,-4.853959194926937
2461,North America,US,Helena,2,-2.7990253041977176
2462,North America,US,Helena,3,1.830162668872346
2463,North America,US,Helena,4,6.683891737891738
2464,North America,US,Helena,5,11.869354838709677
2465,North America,US,Helena,6,16.529243827160496
2466,North America,US,Helena,7,21.965232974910393
2467,North America,US,Helena,8,20.391526284348867
2468,North America,US,Helena,9,14.699059312936123
2469,North America,US,Helena,10,7.39405017921147
2470,North America,US,Helena,11,0.5652592592592591
2471,North America,US,Helena,12,-4.660701911589008
2472,North America,US,Honolulu,1,23.12898538737248
2473,North America,US,Honolulu,2,23.128711212159487
2474,North America,US,Honolulu,3,23.471921698373308
2475,North America,US,Honolulu,4,24.40261538461538
2476,North America,US,Honolulu,5,25.264560242624757
2477,North America,US,Honolulu,6,26.38287654320988
2478,North America,US,Honolulu,7,27.007526881720434
2479,North America,US,Honolulu,8,27.328751493428907
2480,North America,US,Honolulu,9,27.068765432098765
2481,North America,US,Honolulu,10,26.458422939068104
2482,North America,US,Honolulu,11,25.160222222222227
2483,North America,US,Honolulu,12,23.875501792114697
2484,North America,US,Houston,1,11.998039702233251
2485,North America,US,Houston,2,14.09826954654541
2486,North America,US,Houston,3,17.382547559966916
2487,North America,US,Houston,4,20.843524216524212
2488,North America,US,Houston,5,24.791616579358514
2489,North America,US,Houston,6,27.67958950617284
2490,North America,US,Houston,7,28.662580645161288
2491,North America,US,Houston,8,28.77025985663082
2492,North America,US,Houston,9,26.20324074074074
2493,North America,US,Houston,10,21.607813620071685
2494,North America,US,Houston,11,16.41525925925926
2495,North America,US,Houston,12,12.69243130227001
2496,North America,US,Huntsville,1,5.532478632478632
2497,North America,US,Huntsville,2,7.643730790282515
2498,North America,US,Huntsville,3,11.968003859939342
2499,North America,US,Huntsville,4,16.66207977207977
2500,North America,US,Huntsville,5,21.371858285084087
2501,North America,US,Huntsville,6,25.172777777777778
2502,North America,US,Huntsville,7,26.304229390681005
2503,North America,US,Huntsville,8,25.974991039426524
2504,North America,US,Huntsville,9,23.114552469135806
2505,North America,US,Huntsville,10,17.031397849462362
2506,North America,US,Huntsville,11,10.855333333333334
2507,North America,US,Huntsville,12,7.046502389486261
2508,North America,US,Indianapolis,1,-1.7877281499862148
2509,North America,US,Indianapolis,2,0.3473116921392783
2510,North America,US,Indianapolis,3,5.7316211745244
2511,North America,US,Indianapolis,4,12.019159544159546
2512,North America,US,Indianapolis,5,17.6487841191067
2513,North America,US,Indianapolis,6,22.413151234567906
2514,North America,US,Indianapolis,7,24.266738351254485
2515,North America,US,Indianapolis,8,23.74781959378733
2516,North America,US,Indianapolis,9,20.00592283950617
2517,North America,US,Indianapolis,10,13.136702508960575
2518,North America,US,Indianapolis,11,6.221185185185186
2519,North America,US,Indianapolis,12,0.6755376344086023
2520,North America,US,Jackson,1,8.277151916184172
2521,North America,US,Jackson,2,10.454591385625868
2522,North America,US,Jackson,3,14.369933829611247
2523,North America,US,Jackson,4,18.214803418803417
2524,North America,US,Jackson,5,22.555991177281502
2525,North America,US,Jackson,6,25.97382407407407
2526,North America,US,Jackson,7,27.13784946236559
2527,North America,US,Jackson,8,27.04143070489845
2528,North America,US,Jackson,9,24.463447530864197
2529,North America,US,Jackson,10,18.712186379928315
2530,North America,US,Jackson,11,12.743777777777781
2531,North America,US,Jackson,12,9.352995818399044
2532,North America,US,Jacksonville,1,11.726151089054317
2533,North America,US,Jacksonville,2,13.587122647467476
2534,North America,US,Jacksonville,3,16.47529087400055
2535,North America,US,Jacksonville,4,19.706977207977207
2536,North America,US,Jacksonville,5,23.28448580093741
2537,North America,US,Jacksonville,6,25.897225308641968
2538,North America,US,Jacksonville,7,26.919713261648745
2539,North America,US,Jacksonville,8,26.78604540023894
2540,North America,US,Jacksonville,9,25.168049382716053
2541,North America,US,Jacksonville,10,21.144731182795695
2542,North America,US,Jacksonville,11,16.066206790123456
2543,North America,US,Jacksonville,12,13.300209080047791
2544,North America,US,Juneau,1,-1.6963468431210367
2545,North America,US,Juneau,2,-0.7311692139278346
2546,North America,US,Juneau,3,0.450027570995313
2547,North America,US,Juneau,4,4.867977207977208
2548,North America,US,Juneau,5,9.707005789909015
2549,North America,US,Juneau,6,12.690682098765432
2550,North America,US,Juneau,7,13.882939068100356
2551,North America,US,Juneau,8,13.35704301075269
2552,North America,US,Juneau,9,10.16011111111111
2553,North America,US,Juneau,10,5.87268817204301
2554,North America,US,Juneau,11,1.164879629629629
2555,North America,US,Juneau,12,-0.8196117084826763
2556,North America,US,Kansas City,1,-1.462848083815826
2557,North America,US,Kansas City,2,1.108848048503221
2558,North America,US,Kansas City,3,6.881210366694237
2559,North America,US,Kansas City,4,12.890022792022792
2560,North America,US,Kansas City,5,18.3196305486628
2561,North America,US,Kansas City,6,23.496188271604936
2562,North America,US,Kansas City,7,25.840430107526885
2563,North America,US,Kansas City,8,24.91582735961768
2564,North America,US,Kansas City,9,20.437441358024685
2565,North America,US,Kansas City,10,13.731827956989246
2566,North America,US,Kansas City,11,6.80548148148148
2567,North America,US,Kansas City,12,0.5879330943847074
2568,North America,US,Knoxville,1,3.928505652054039
2569,North America,US,Knoxville,2,6.054808218601322
2570,North America,US,Knoxville,3,10.5184670526606
2571,North America,US,Knoxville,4,15.442079772079772
2572,North America,US,Knoxville,5,19.979954048341142
2573,North America,US,Knoxville,6,23.838592592592597
2574,North America,US,Knoxville,7,25.35870967741936
2575,North America,US,Knoxville,8,25.09563022700119
2576,North America,US,Knoxville,9,21.97108641975309
2577,North America,US,Knoxville,10,15.65663082437276
2578,North America,US,Knoxville,11,9.304592592592595
2579,North America,US,Knoxville,12,5.479611708482676
2580,North America,US,Lake Charles,1,11.389307968017647
2581,North America,US,Lake Charles,2,13.408182813355227
2582,North America,US,Lake Charles,3,16.86514199062586
2583,North America,US,Lake Charles,4,20.255917378917385
2584,North America,US,Lake Charles,5,24.228309897987316
2585,North America,US,Lake Charles,6,27.164691358024694
2586,North America,US,Lake Charles,7,28.02114695340502
2587,North America,US,Lake Charles,8,28.04066905615293
2588,North America,US,Lake Charles,9,25.85657716049383
2589,North America,US,Lake Charles,10,21.013333333333332
2590,North America,US,Lake Charles,11,15.858740740740739
2591,North America,US,Lake Charles,12,12.32981780167264
2592,North America,US,Lansing,1,-4.326848635235732
2593,North America,US,Lansing,2,-3.1576923076923085
2594,North America,US,Lansing,3,1.6609649848359527
2595,North America,US,Lansing,4,8.166301994301994
2596,North America,US,Lansing,5,14.621363155959932
2597,North America,US,Lansing,6,20.04915432098765
2598,North America,US,Lansing,7,22.05942652329749
2599,North America,US,Lansing,8,21.01140979689367
2600,North America,US,Lansing,9,17.00718209876543
2601,North America,US,Lansing,10,10.481863799283154
2602,North America,US,Lansing,11,4.003333333333333
2603,North America,US,Lansing,12,-1.4250836320191158
2604,North America,US,Las Vegas,1,9.57326164874552
2605,North America,US,Las Vegas,2,11.784851164161507
2606,North America,US,Las Vegas,3,16.080926385442513
2607,North America,US,Las Vegas,4,19.920028490028486
2608,North America,US,Las Vegas,5,25.414574028122416
2609,North America,US,Las Vegas,6,31.420971148684917
2610,North America,US,Las Vegas,7,34.32236559139785
2611,North America,US,Las Vegas,8,33.23678614097968
2612,North America,US,Las Vegas,9,28.738638888888893
2613,North America,US,Las Vegas,10,21.19096774193549
2614,North America,US,Las Vegas,11,14.17837037037037
2615,North America,US,Las Vegas,12,8.894817801672637
2616,North America,US,Lexington,1,0.9810146126275159
2617,North America,US,Lexington,2,2.855806071323312
2618,North America,US,Lexington,3,7.531872070581748
2619,North America,US,Lexington,4,13.293783475783474
2620,North America,US,Lexington,5,18.412056796250344
2621,North America,US,Lexington,6,22.71373456790123
2622,North America,US,Lexington,7,24.3710394265233
2623,North America,US,Lexington,8,24.004997013142173
2624,North America,US,Lexington,9,20.595030864197533
2625,North America,US,Lexington,10,14.197419354838706
2626,North America,US,Lexington,11,7.609185185185184
2627,North America,US,Lexington,12,3.0978106332138586
2628,North America,US,Lincoln,1,-3.9204438930245376
2629,North America,US,Lincoln,2,-1.4671436992126647
2630,North America,US,Lincoln,3,4.66980700303281
2631,North America,US,Lincoln,4,11.101763532763533
2632,North America,US,Lincoln,5,17.10274974726588
2633,North America,US,Lincoln,6,23.055112989801398
2634,North America,US,Lincoln,7,25.627885304659493
2635,North America,US,Lincoln,8,24.053790322580646
2636,North America,US,Lincoln,9,19.531361111111107
2637,North America,US,Lincoln,10,12.01706093189964
2638,North America,US,Lincoln,11,4.396666666666666
2639,North America,US,Lincoln,12,-2.122195340501792
2640,North America,US,Little Rock,1,5.617786049076371
2641,North America,US,Little Rock,2,7.7364110984800645
2642,North America,US,Little Rock,3,12.202972153294734
2643,North America,US,Little Rock,4,17.09891452991453
2644,North America,US,Little Rock,5,21.778348497380755
2645,North America,US,Little Rock,6,26.099280864197524
2646,North America,US,Little Rock,7,27.857275985663087
2647,North America,US,Little Rock,8,27.573034647550774
2648,North America,US,Little Rock,9,23.93019753086419
2649,North America,US,Little Rock,10,17.491397849462366
2650,North America,US,Little Rock,11,11.264666666666667
2651,North America,US,Little Rock,12,6.686586021505375
2652,North America,US,Los Angeles,1,14.161224152191895
2653,North America,US,Los Angeles,2,14.08793313965728
2654,North America,US,Los Angeles,3,14.796947890818856
2655,North America,US,Los Angeles,4,15.693376068376068
2656,North America,US,Los Angeles,5,17.105563826854148
2657,North America,US,Los Angeles,6,18.509385802469136
2658,North America,US,Los Angeles,7,20.35347670250896
2659,North America,US,Los Angeles,8,20.71741636798088
2660,North America,US,Los Angeles,9,20.549734567901233
2661,North America,US,Los Angeles,10,18.977706093189962
2662,North America,US,Los Angeles,11,16.580592592592595
2663,North America,US,Los Angeles,12,14.060681003584229
2664,North America,US,Louisville,1,1.9138819961400602
2665,North America,US,Louisville,2,3.9564334133299646
2666,North America,US,Louisville,3,8.886148331954782
2667,North America,US,Louisville,4,14.855754985754986
2668,North America,US,Louisville,5,19.987816377171217
2669,North America,US,Louisville,6,24.40528395061729
2670,North America,US,Louisville,7,26.173548387096776
2671,North America,US,Louisville,8,25.789668458781357
2672,North America,US,Louisville,9,22.103907407407405
2673,North America,US,Louisville,10,15.463655913978492
2674,North America,US,Louisville,11,8.816962962962965
2675,North America,US,Louisville,12,3.984229390681004
2676,North America,US,Lubbock,1,4.781298593879239
2677,North America,US,Lubbock,2,6.9648541114058355
2678,North America,US,Lubbock,3,11.457863247863248
2679,North America,US,Lubbock,4,16.22051282051282
2680,North America,US,Lubbock,5,21.336603253377447
2681,North America,US,Lubbock,6,25.682024691358027
2682,North America,US,Lubbock,7,27.229247311827958
2683,North America,US,Lubbock,8,26.355830346475507
2684,North America,US,Lubbock,9,22.274429012345674
2685,North America,US,Lubbock,10,16.33469534050179
2686,North America,US,Lubbock,11,9.881481481481481
2687,North America,US,Lubbock,12,4.799136798088409
2688,North America,US,Macon,1,8.241563275434242
2689,North America,US,Macon,2,10.236674245294935
2690,North America,US,Macon,3,13.95919492693686
2691,North America,US,Macon,4,17.728806267806263
2692,North America,US,Macon,5,22.22426799007444
2693,North America,US,Macon,6,25.565657407407407
2694,North America,US,Macon,7,26.984659498207886
2695,North America,US,Macon,8,26.483151135005976
2696,North America,US,Macon,9,23.67098765432098
2697,North America,US,Macon,10,18.112903225806452
2698,North America,US,Macon,11,12.404370370370373
2699,North America,US,Macon,12,9.323581242532855
2700,North America,US,Madison,1,-6.394485800937414
2701,North America,US,Madison,2,-4.359950738916257
2702,North America,US,Madison,3,1.4708381582575132
2703,North America,US,Madison,4,8.19282621082621
2704,North America,US,Madison,5,14.714169883282787
2705,North America,US,Madison,6,20.29594417606012
2706,North America,US,Madison,7,22.612258064516126
2707,North America,US,Madison,8,21.25327359617682
2708,North America,US,Madison,9,17.06718827160494
2709,North America,US,Madison,10,10.224946236559141
2710,North America,US,Madison,11,2.963185185185185
2711,North America,US,Madison,12,-3.4163112305854244
2712,North America,US,Medford,1,4.321282051282052
